OBJECTID,Type,Provider,Latitude,Longitude,X,Y,Location_T,City,Borough Name
1080,Free,Transit Wireless,40.737826,-74.000201,984194.2983,208086.5101,Subway Station,New York,Manhattan
1081,Free,Transit Wireless,40.740893,-74.00169,983781.6827,209203.9199,Subway Station,New York,Manhattan
1082,Free,Transit Wireless,40.737335,-73.996786,985140.6816,207907.6397,Subway Station,New York,Manhattan
1083,Free,Transit Wireless,40.738228,-73.996209,985300.5688,208232.994,Subway Station,New York,Manhattan
1084,Free,Transit Wireless,40.74104,-73.997871,984839.9676,209257.4792,Subway Station,New York,Manhattan
1085,Free,Transit Wireless,40.744081,-73.995657,985453.4343,210365.435,Subway Station,New York,Manhattan
1086,Free,Transit Wireless,40.745906,-73.998041,984792.8191,211030.3172,Subway Station,New York,Manhattan
1087,Free,Transit Wireless,40.741303,-73.989344,987202.874,209353.4708,Subway Station,New York,Manhattan
1088,Free,Transit Wireless,40.742878,-73.992821,986239.3188,209927.1954,Subway Station,New York,Manhattan
1089,Free,Transit Wireless,40.739864,-73.986599,987963.6185,208829.3019,Subway Station,New York,Manhattan
1090,Free,Transit Wireless,40.747215,-73.993365,986088.4553,211507.2913,Subway Station,New York,Manhattan
1091,Free,Transit Wireless,40.745494,-73.988691,987383.6289,210880.4083,Subway Station,New York,Manhattan
1092,Free,Transit Wireless,40.74307,-73.984264,988610.4722,209997.4574,Subway Station,New York,Manhattan
1093,Free,Transit Wireless,40.746081,-73.982076,989216.5462,211094.5772,Subway Station,New York,Manhattan
1094,Free,Transit Wireless,40.749567,-73.98795,987588.7499,212364.3604,Subway Station,New York,Manhattan
1095,Free,Transit Wireless,40.749719,-73.987823,987623.9306,212419.7438,Subway Station,New York,Manhattan
1096,Free,Transit Wireless,40.754222,-73.984569,988525.2405,214060.4742,Subway Station,New York,Manhattan
1097,Free,Transit Wireless,40.757308,-73.989735,987093.8411,215184.5946,Subway Station,New York,Manhattan
1098,Free,Transit Wireless,40.758663,-73.981329,989422.5549,215678.6497,Subway Station,New York,Manhattan
1099,Free,Transit Wireless,40.759901,-73.984139,988643.9997,216129.5402,Subway Station,New York,Manhattan
1100,Free,Transit Wireless,40.761728,-73.983849,988724.2161,216795.1908,Subway Station,New York,Manhattan
1101,Free,Transit Wireless,40.763971,-73.977451,990496.4058,217612.781,Subway Station,New York,Manhattan
1102,Free,Transit Wireless,40.764664,-73.980658,989607.9637,217865.0515,Subway Station,New York,Manhattan
1103,Free,Transit Wireless,40.768247,-73.981929,989255.6124,219170.3816,Subway Station,New York,Manhattan
1104,Free,Transit Wireless,40.768296,-73.981736,989309.0689,219188.2451,Subway Station,New York,Manhattan
1105,Free,Transit Wireless,40.760167,-73.975224,991113.7097,216227.0256,Subway Station,New York,Manhattan
1106,Free,Transit Wireless,40.764811,-73.973347,991633.1811,217919.14,Subway Station,New York,Manhattan
1107,Free,Transit Wireless,40.753821,-73.981963,989247.2767,213914.5148,Subway Station,New York,Manhattan
7643,Free,LinkNYC - Citybridge,40.801498,-73.961082,995024.9158,231286.6051,Outdoor Kiosk,New York,Manhattan
7644,Free,LinkNYC - Citybridge,40.725004,-73.987039,987842.356,203415.1565,Outdoor Kiosk,New York,Manhattan
7645,Free,LinkNYC - Citybridge,40.76036,-73.961663,994870.4515,216298.6879,Outdoor Kiosk,New York,Manhattan
7646,Free,LinkNYC - Citybridge,40.776918,-73.96154,994902.0354,222331.4228,Outdoor Kiosk,New York,Manhattan
7647,Free,LinkNYC - Citybridge,40.770517,-73.966604,993500.1482,219998.5085,Outdoor Kiosk,New York,Manhattan
7648,Free,LinkNYC - Citybridge,40.766736,-73.969308,992751.7838,218620.8473,Outdoor Kiosk,New York,Manhattan
7649,Free,LinkNYC - Citybridge,40.787079,-73.971881,992036.5536,226032.1891,Outdoor Kiosk,New York,Manhattan
7650,Free,LinkNYC - Citybridge,40.792703,-73.971487,992145.0285,228081.2519,Outdoor Kiosk,New York,Manhattan
7651,Free,LinkNYC - Citybridge,40.777377,-73.978444,990220.2177,222496.997,Outdoor Kiosk,New York,Manhattan
7652,Free,LinkNYC - Citybridge,40.721773,-73.989421,987182.396,202238.0788,Outdoor Kiosk,New York,Manhattan
7653,Free,LinkNYC - Citybridge,40.729963,-73.983281,988883.6925,205222.0972,Outdoor Kiosk,New York,Manhattan
7654,Free,LinkNYC - Citybridge,40.764821,-73.970303,992476.4022,217923.0547,Outdoor Kiosk,New York,Manhattan
7655,Free,LinkNYC - Citybridge,40.74276,-73.98642,988013.0614,209884.2433,Outdoor Kiosk,New York,Manhattan
7656,Free,LinkNYC - Citybridge,40.742081,-73.993261,986117.3358,209636.7478,Outdoor Kiosk,New York,Manhattan
7657,Free,LinkNYC - Citybridge,40.752549,-73.966729,993468.2686,213452.3822,Outdoor Kiosk,New York,Manhattan
7658,Free,LinkNYC - Citybridge,40.753661,-73.969649,992659.0567,213857.0182,Outdoor Kiosk,New York,Manhattan
7659,Free,LinkNYC - Citybridge,40.765277,-73.991493,986606.4657,218087.8631,Outdoor Kiosk,New York,Manhattan
7660,Free,LinkNYC - Citybridge,40.744154,-73.97619,990847.684,210392.8982,Outdoor Kiosk,New York,Manhattan
7661,Free,LinkNYC - Citybridge,40.75154,-73.990365,986919.4435,213082.9673,Outdoor Kiosk,New York,Manhattan
7662,Free,LinkNYC - Citybridge,40.732308,-74.006415,982472.0058,206076.1141,Outdoor Kiosk,New York,Manhattan
7663,Free,LinkNYC - Citybridge,40.800592,-73.961745,994841.2619,230956.4108,Outdoor Kiosk,New York,Manhattan
7664,Free,LinkNYC - Citybridge,40.781861,-73.979137,990027.6764,224130.6597,Outdoor Kiosk,New York,Manhattan
7665,Free,LinkNYC - Citybridge,40.734393,-73.999152,984485.1262,206835.5824,Outdoor Kiosk,New York,Manhattan
7666,Free,LinkNYC - Citybridge,40.756879,-73.963818,994274.0236,215030.1084,Outdoor Kiosk,New York,Manhattan
7667,Free,LinkNYC - Citybridge,40.757701,-73.963213,994441.4123,215329.8305,Outdoor Kiosk,New York,Manhattan
7668,Free,LinkNYC - Citybridge,40.757604,-73.963593,994336.1156,215294.4792,Outdoor Kiosk,New York,Manhattan
7669,Free,LinkNYC - Citybridge,40.738798,-74.005285,982785.2962,208440.6225,Outdoor Kiosk,New York,Manhattan
7670,Free,LinkNYC - Citybridge,40.731593,-74.006408,982474.1623,205815.5225,Outdoor Kiosk,New York,Manhattan
7671,Free,LinkNYC - Citybridge,40.719504,-73.989474,987167.7294,201411.3229,Outdoor Kiosk,New York,Manhattan
7672,Free,LinkNYC - Citybridge,40.786335,-73.972055,991988.5367,225760.996,Outdoor Kiosk,New York,Manhattan
7673,Free,LinkNYC - Citybridge,40.769749,-73.966763,993456.2244,219718.9825,Outdoor Kiosk,New York,Manhattan
7674,Free,LinkNYC - Citybridge,40.816751,-73.922955,1005575.739,236851.0431,Outdoor Kiosk,Bronx,Bronx
7675,Free,LinkNYC - Citybridge,40.72765,-73.985119,988374.5078,204379.3761,Outdoor Kiosk,New York,Manhattan
7676,Free,LinkNYC - Citybridge,40.800781,-73.946241,999133.9269,231027.7506,Outdoor Kiosk,New York,Manhattan
7677,Free,LinkNYC - Citybridge,40.73654,-73.997156,985038.2819,207617.9487,Outdoor Kiosk,New York,Manhattan
7678,Free,LinkNYC - Citybridge,40.852257,-73.931452,1003213.641,249785.0605,Outdoor Kiosk,New York,Manhattan
7679,Free,LinkNYC - Citybridge,40.84727,-73.935362,1002133.254,247967.4018,Outdoor Kiosk,New York,Manhattan
7680,Free,LinkNYC - Citybridge,40.777606,-73.960947,995066.1614,222582.1241,Outdoor Kiosk,New York,Manhattan
7681,Free,LinkNYC - Citybridge,40.844689,-73.937259,1001609.07,247026.6494,Outdoor Kiosk,New York,Manhattan
7682,Free,LinkNYC - Citybridge,40.802984,-73.967855,993149.3319,231827.4573,Outdoor Kiosk,New York,Manhattan
7683,Free,LinkNYC - Citybridge,40.792035,-73.971979,992009.0566,227837.8068,Outdoor Kiosk,New York,Manhattan
7684,Free,LinkNYC - Citybridge,40.823361,-73.948844,998408.3299,239253.9444,Outdoor Kiosk,New York,Manhattan
8084,Free,LinkNYC - Citybridge,40.749153,-73.991801,986521.6857,212213.2324,Outdoor Kiosk,New York,Manhattan
8085,Free,LinkNYC - Citybridge,40.747904,-73.992745,986260.2269,211758.3298,Outdoor Kiosk,New York,Manhattan
8086,Free,LinkNYC - Citybridge,40.762328,-73.993642,986011.2091,217013.5916,Outdoor Kiosk,New York,Manhattan
8087,Free,LinkNYC - Citybridge,40.768406,-73.989215,987237.5383,219227.9274,Outdoor Kiosk,New York,Manhattan
8088,Free,LinkNYC - Citybridge,40.74351,-73.992508,986325.9601,210157.5079,Outdoor Kiosk,New York,Manhattan
8089,Free,LinkNYC - Citybridge,40.748772,-73.988673,987388.454,212074.7698,Outdoor Kiosk,New York,Manhattan
8090,Free,LinkNYC - Citybridge,40.77178,-73.982773,989021.5488,220457.5969,Outdoor Kiosk,New York,Manhattan
8091,Free,LinkNYC - Citybridge,40.760474,-73.976099,990871.2387,216338.7101,Outdoor Kiosk,New York,Manhattan
8092,Free,LinkNYC - Citybridge,40.757958,-73.977926,990365.4782,215421.9826,Outdoor Kiosk,New York,Manhattan
8093,Free,LinkNYC - Citybridge,40.739409,-73.986712,987932.3296,208663.5263,Outdoor Kiosk,New York,Manhattan
8094,Free,LinkNYC - Citybridge,40.732391,-73.991387,986637.0789,206106.6574,Outdoor Kiosk,New York,Manhattan
8095,Free,LinkNYC - Citybridge,40.729558,-74.002385,983588.8816,205074.1181,Outdoor Kiosk,New York,Manhattan
8096,Free,LinkNYC - Citybridge,40.735187,-73.989871,987057.0951,207125.2016,Outdoor Kiosk,New York,Manhattan
8097,Free,LinkNYC - Citybridge,40.732247,-73.985132,988370.5895,206054.233,Outdoor Kiosk,New York,Manhattan
8098,Free,LinkNYC - Citybridge,40.730833,-73.983098,988934.4414,205539.2107,Outdoor Kiosk,New York,Manhattan
8099,Free,LinkNYC - Citybridge,40.73296,-73.986173,988082.0832,206314.158,Outdoor Kiosk,New York,Manhattan
8100,Free,LinkNYC - Citybridge,40.740836,-73.988136,987537.7057,209183.4331,Outdoor Kiosk,New York,Manhattan
8101,Free,LinkNYC - Citybridge,40.744815,-73.994986,985639.3515,210632.8645,Outdoor Kiosk,New York,Manhattan
8102,Free,LinkNYC - Citybridge,40.744114,-73.995892,985388.316,210377.455,Outdoor Kiosk,New York,Manhattan
8103,Free,LinkNYC - Citybridge,40.743564,-73.996168,985311.843,210177.1453,Outdoor Kiosk,New York,Manhattan
8104,Free,LinkNYC - Citybridge,40.748758,-74.006904,982337.1337,212069.403,Outdoor Kiosk,New York,Manhattan
8105,Free,LinkNYC - Citybridge,40.745448,-73.994537,985763.7525,210863.494,Outdoor Kiosk,New York,Manhattan
8106,Free,LinkNYC - Citybridge,40.744614,-73.985069,988387.3096,210559.9467,Outdoor Kiosk,New York,Manhattan
8107,Free,LinkNYC - Citybridge,40.731539,-73.983246,988893.4622,205796.2459,Outdoor Kiosk,New York,Manhattan
8108,Free,LinkNYC - Citybridge,40.731219,-73.982827,989009.5138,205679.8535,Outdoor Kiosk,New York,Manhattan
8109,Free,LinkNYC - Citybridge,40.818461,-73.914684,1007864.521,237475.968,Outdoor Kiosk,Bronx,Bronx
8110,Free,LinkNYC - Citybridge,40.670647,-73.950352,998022.377,183615.0433,Outdoor Kiosk,Brooklyn,Brooklyn
8111,Free,LinkNYC - Citybridge,40.695256,-73.84284,1027830.546,192616.1995,Outdoor Kiosk,Queens,Queens
8112,Free,LinkNYC - Citybridge,40.746073,-73.990732,986818.0628,211091.2901,Outdoor Kiosk,New York,Manhattan
1183,Limited Free,SPECTRUM,40.575083,-74.081683,961558.4355,148805.2694,Outdoor,Staten Island,Staten Island
1184,Limited Free,SPECTRUM,40.575748,-74.080677,961838.1255,149047.2863,Outdoor,Staten Island,Staten Island
1185,Limited Free,SPECTRUM,40.576236,-74.079987,962029.9683,149224.9011,Outdoor,Staten Island,Staten Island
1186,Limited Free,SPECTRUM,40.576483,-74.079624,962130.8897,149314.7972,Outdoor,Staten Island,Staten Island
1187,Limited Free,SPECTRUM,40.577222,-74.078581,962420.8711,149583.7714,Outdoor,Staten Island,Staten Island
1188,Limited Free,SPECTRUM,40.577772,-74.077993,962584.3908,149784.0043,Outdoor,Staten Island,Staten Island
1189,Limited Free,SPECTRUM,40.578631,-74.076801,962915.7897,150096.6664,Outdoor,Staten Island,Staten Island
1190,Limited Free,SPECTRUM,40.579581,-74.076359,963038.8725,150442.6677,Outdoor,Staten Island,Staten Island
1191,Limited Free,SPECTRUM,40.579986,-74.075899,963166.78,150590.1083,Outdoor,Staten Island,Staten Island
1192,Limited Free,SPECTRUM,40.710818,-73.835528,1029847.505,198289.4676,Indoor,Queens,Queens
1193,Limited Free,SPECTRUM,40.709773,-73.835599,1029828.536,197908.7063,Outdoor,Queens,Queens
1194,Limited Free,SPECTRUM,40.710688,-73.835515,1029851.198,198242.1114,Outdoor,Queens,Queens
1195,Limited Free,SPECTRUM,40.639278,-74.032091,975343.6766,172184.222,Outdoor,Brooklyn,Brooklyn
1196,Limited Free,SPECTRUM,40.639231,-74.031933,975387.5207,172167.0826,Outdoor,Brooklyn,Brooklyn
1197,Limited Free,SPECTRUM,40.639292,-74.031896,975397.7975,172189.3027,Outdoor,Brooklyn,Brooklyn
1198,Limited Free,ALTICEUSA,40.658662,-73.88777,1015388.514,179264.6622,Outdoor,Brooklyn,Brooklyn
1199,Limited Free,ALTICEUSA,40.658148,-73.88744,1015480.315,179077.5153,Outdoor,Brooklyn,Brooklyn
1200,Free,Downtown Brooklyn,40.689334,-73.981975,989248.7866,190419.9148,Outdoor,Brooklyn,Brooklyn
1201,Free,Downtown Brooklyn,40.689334,-73.981975,989248.7866,190419.9148,Outdoor,Brooklyn,Brooklyn
1202,Free,Downtown Brooklyn,40.691224,-73.98662,987960.5057,191108.2665,Outdoor,Brooklyn,Brooklyn
1203,Free,Downtown Brooklyn,40.689633,-73.983165,988918.7485,190528.7837,Outdoor,Brooklyn,Brooklyn
1204,Free,Downtown Brooklyn,40.689633,-73.983165,988918.7485,190528.7837,Outdoor,Brooklyn,Brooklyn
1205,Free,Downtown Brooklyn,40.689633,-73.983165,988918.7485,190528.7837,Outdoor,Brooklyn,Brooklyn
1206,Free,Downtown Brooklyn,40.689633,-73.983165,988918.7485,190528.7837,Outdoor,Brooklyn,Brooklyn
1207,Free,Downtown Brooklyn,40.689633,-73.983165,988918.7485,190528.7837,Outdoor,Brooklyn,Brooklyn
1208,Free,Downtown Brooklyn,40.692144,-73.986787,987914.1433,191443.4423,Outdoor,Brooklyn,Brooklyn
1209,Free,Downtown Brooklyn,40.692144,-73.986787,987914.1433,191443.4423,Outdoor,Brooklyn,Brooklyn
1210,Free,Downtown Brooklyn,40.689334,-73.981975,989248.7866,190419.9148,Outdoor,Brooklyn,Brooklyn
1211,Free,Downtown Brooklyn,40.685308,-73.974472,991329.9848,188953.6431,Outdoor,Brooklyn,Brooklyn
1212,Free,Downtown Brooklyn,40.685308,-73.974472,991329.9848,188953.6431,Outdoor,Brooklyn,Brooklyn
1213,Free,Downtown Brooklyn,40.688825,-73.982302,989158.1388,190234.4529,Outdoor,Brooklyn,Brooklyn
1214,Free,Downtown Brooklyn,40.688825,-73.982302,989158.1388,190234.4529,Outdoor,Brooklyn,Brooklyn
1215,Free,Downtown Brooklyn,40.693069,-73.990089,986998.4161,191780.3261,Outdoor,Brooklyn,Brooklyn
1216,Free,Downtown Brooklyn,40.693069,-73.990089,986998.4161,191780.3261,Outdoor,Brooklyn,Brooklyn
1217,Free,Downtown Brooklyn,40.693069,-73.990089,986998.4161,191780.3261,Outdoor,Brooklyn,Brooklyn
1218,Free,Downtown Brooklyn,40.693069,-73.990089,986998.4161,191780.3261,Outdoor,Brooklyn,Brooklyn
1219,Free,Downtown Brooklyn,40.696652,-73.986074,988111.6068,193085.8701,Outdoor,Brooklyn,Brooklyn
1220,Free,Downtown Brooklyn,40.696652,-73.986074,988111.6068,193085.8701,Outdoor,Brooklyn,Brooklyn
1221,Free,Downtown Brooklyn,40.696652,-73.986074,988111.6068,193085.8701,Outdoor,Brooklyn,Brooklyn
1222,Limited Free,SPECTRUM,40.720508,-73.884938,1016144.663,201797.9705,Outdoor TWC Aerial,Queens,Queens
1223,Limited Free,SPECTRUM,40.718224,-73.882524,1016814.929,200966.7284,Outdoor TWC Aerial,Queens,Queens
1224,Limited Free,SPECTRUM,40.7197,-73.877119,1018312.466,201506.5354,Outdoor TWC Aerial,Queens,Queens
1225,Limited Free,SPECTRUM,40.685616,-73.852882,1025051.783,189099.0877,Outdoor TWC Aerial,Queens,Queens
1226,Limited Free,SPECTRUM,40.686245,-73.853854,1024781.826,189327.7992,Outdoor TWC Aerial,Queens,Queens
1227,Limited Free,SPECTRUM,40.687073,-73.853153,1024975.734,189629.7884,Outdoor TWC Aerial,Queens,Queens
1228,Limited Free,SPECTRUM,40.686889,-73.854035,1024731.237,189562.343,Outdoor TWC Aerial,Queens,Queens
1229,Limited Free,SPECTRUM,40.731675,-73.865607,1021496.883,205874.0798,Indoor,Queens,Queens
1230,Limited Free,SPECTRUM,40.732253,-73.865623,1021492.125,206084.6561,Outdoor TWC Aerial,Queens,Queens
1231,Limited Free,SPECTRUM,40.732686,-73.865119,1021631.564,206242.6263,Outdoor TWC Aerial,Queens,Queens
1232,Limited Free,SPECTRUM,40.731675,-73.865607,1021496.883,205874.0798,Indoor,Queens,Queens
1233,Limited Free,SPECTRUM,40.731675,-73.865607,1021496.883,205874.0798,Indoor,Queens,Queens
1234,Limited Free,SPECTRUM,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,Brooklyn,Brooklyn
1235,Limited Free,SPECTRUM,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,Brooklyn,Brooklyn
1236,Limited Free,SPECTRUM,40.805013,-73.944909,999501.6152,232569.7728,Indoor,New York,Manhattan
1237,Limited Free,SPECTRUM,40.80501,-73.944885,999508.2602,232568.6842,Indoor,New York,Manhattan
1238,Limited Free,SPECTRUM,40.805013,-73.944909,999501.6152,232569.7728,Indoor,New York,Manhattan
1239,Limited Free,SPECTRUM,40.805013,-73.944909,999501.6152,232569.7728,Indoor,New York,Manhattan
1240,Limited Free,SPECTRUM,40.805013,-73.944909,999501.6152,232569.7728,Indoor,New York,Manhattan
1241,Limited Free,SPECTRUM,40.805013,-73.944909,999501.6152,232569.7728,Indoor,New York,Manhattan
1242,Limited Free,SPECTRUM,40.805013,-73.944909,999501.6152,232569.7728,Indoor,New York,Manhattan
1243,Limited Free,SPECTRUM,40.805013,-73.944909,999501.6152,232569.7728,Indoor,New York,Manhattan
1244,Limited Free,SPECTRUM,40.757418,-73.965084,993923.1988,215226.4325,Indoor,New York,Manhattan
1245,Limited Free,SPECTRUM,40.757418,-73.965084,993923.1988,215226.4325,Indoor,New York,Manhattan
1256,Limited Free,SPECTRUM,40.579986,-73.829855,1031512.845,150626.875,Outdoor,Queens,Queens
1257,Limited Free,SPECTRUM,40.577846,-73.835761,1029873.741,149844.0898,Outdoor,Queens,Queens
1258,Limited Free,SPECTRUM,40.577878,-73.835788,1029866.219,149855.7341,Outdoor,Queens,Queens
1259,Limited Free,SPECTRUM,40.577898,-73.835601,1029918.152,149863.118,Outdoor,Queens,Queens
1260,Limited Free,SPECTRUM,40.577871,-73.835664,1029900.67,149853.2486,Outdoor TWC Aerial,Queens,Queens
1261,Limited Free,SPECTRUM,40.596479,-73.744988,1055069.636,156692.8747,Outdoor TWC Aerial,Queens,Queens
1262,Limited Free,SPECTRUM,40.596374,-73.745389,1054958.385,156654.2967,Outdoor TWC Aerial,Queens,Queens
1263,Limited Free,SPECTRUM,40.596321,-73.745791,1054846.801,156634.6635,Outdoor TWC Aerial,Queens,Queens
1264,Limited Free,SPECTRUM,40.596197,-73.746262,1054716.13,156589.1078,Outdoor TWC Aerial,Queens,Queens
1265,Limited Free,SPECTRUM,40.595714,-73.747247,1054443.092,156412.3486,Outdoor TWC Aerial,Queens,Queens
1266,Limited Free,SPECTRUM,40.595592,-73.747612,1054341.855,156367.6089,Outdoor,Queens,Queens
1267,Limited Free,SPECTRUM,40.687262,-73.769814,1048088.286,189748.387,Outdoor,Queens,Queens
1268,Limited Free,SPECTRUM,40.68716,-73.769815,1048088.107,189711.2246,Outdoor,Queens,Queens
1269,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1270,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1271,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1272,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1273,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1274,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1275,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1276,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1277,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1278,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1279,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1280,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1281,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1282,Limited Free,SPECTRUM,40.687191,-73.769559,1048159.074,189722.7056,Indoor,Queens,Queens
1283,Limited Free,SPECTRUM,40.625382,-74.11457,952446.3884,167140.7032,Outdoor TWC Aerial,Staten Island,Staten Island
1284,Limited Free,SPECTRUM,40.625756,-74.114738,952399.9315,167277.0221,Outdoor TWC Aerial,Staten Island,Staten Island
1285,Limited Free,SPECTRUM,40.624698,-74.114211,952545.7186,166891.3739,Outdoor TWC Aerial,Staten Island,Staten Island
1286,Limited Free,SPECTRUM,40.644816,-74.100443,956376.0344,174216.2156,Outdoor TWC Aerial,Staten Island,Staten Island
1287,Limited Free,SPECTRUM,40.644885,-74.101038,956210.9448,174241.544,Outdoor TWC Aerial,Staten Island,Staten Island
1288,Limited Free,SPECTRUM,40.645123,-74.101629,956047.037,174328.4434,Outdoor TWC Aerial,Staten Island,Staten Island
